{'position': {'x': 1859.522583, 'y': 27.0, 'z': -4753.298828}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2201.788574, 'y': 83.423927, 'z': -4571.977051}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2514.429932, 'y': 27.0, 'z': -4816.899902}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2454.063965, 'y': 28.022928, 'z': -4801.737305}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2079.117188, 'y': 39.580769, 'z': -4792.25}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2295.783691, 'y': 27.540911, 'z': -4892.182129}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2191.577393, 'y': 27.0, 'z': -4930.684082}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1983.605469, 'y': 27.0, 'z': -4870.661133}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2086.789307, 'y': 27.0, 'z': -4943.343262}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1971.706543, 'y': 27.0, 'z': -4848.272949}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2268.022705, 'y': 27.0, 'z': -4897.565918}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2493.114502, 'y': 27.0, 'z': -4801.552734}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2349.622314, 'y': 56.315159, 'z': -4651.213379}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2286.717285, 'y': 82.322983, 'z': -4563.770996}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2107.835693, 'y': 27.0, 'z': -4898.634277}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2449.108887, 'y': 27.829222, 'z': -4806.074219}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2134.233154, 'y': 27.0, 'z': -4950.96875}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2271.068359, 'y': 81.279419, 'z': -4566.539063}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2108.939453, 'y': 27.0, 'z': -4886.031738}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2518.334961, 'y': 27.0, 'z': -4759.494629}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1916.26355, 'y': 103.269562, 'z': -4708.3125}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2181.587646, 'y': 27.0, 'z': -4943.35498}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2401.248291, 'y': 27.0, 'z': -4861.984375}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1862.466431, 'y': 27.0, 'z': -4765.543457}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2164.764648, 'y': 28.146717, 'z': -4890.216309}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'riverside', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2470.768311, 'y': 31.232653, 'z': -4699.567871}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1930.43811, 'y': 27.0, 'z': -4806.293457}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2150.151367, 'y': 101.943275, 'z': -4484.974609}, 'level_range': {'x': 43.0, 'y': 45.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 1908.272827, 'y': 27.0, 'z': -4816.053711}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1906.562622, 'y': 27.0, 'z': -4824.713379}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2020.104858, 'y': 33.59943, 'z': -4806.67627}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2500.954834, 'y': 27.0, 'z': -4830.783203}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1928.032471, 'y': 27.0, 'z': -4809.757324}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2163.986572, 'y': 101.073013, 'z': -4483.991211}, 'level_range': {'x': 43.0, 'y': 45.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2594.962402, 'y': 27.0, 'z': -4786.36377}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2073.194824, 'y': 27.0, 'z': -4918.921875}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2374.258789, 'y': 51.992046, 'z': -4659.117676}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2553.547363, 'y': 27.0, 'z': -4780.787598}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1910.264404, 'y': 27.0, 'z': -4759.681641}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2226.235596, 'y': 90.699173, 'z': -4527.696289}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2012.781616, 'y': 34.47369, 'z': -4800.622559}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2168.752686, 'y': 90.776245, 'z': -4552.307129}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2202.337158, 'y': 27.821846, 'z': -4889.124023}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2586.268555, 'y': 27.0, 'z': -4793.569824}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2390.998047, 'y': 27.520226, 'z': -4845.625488}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1992.766724, 'y': 104.439949, 'z': -4722.078613}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'prairie', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 1857.532837, 'y': 27.0, 'z': -4779.15332}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1905.13208, 'y': 27.0, 'z': -4790.650391}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2439.758545, 'y': 33.3582, 'z': -4703.423828}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1869.623779, 'y': 27.0, 'z': -4790.174316}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1962.445679, 'y': 29.979746, 'z': -4790.551758}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2523.891602, 'y': 29.229485, 'z': -4734.951172}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1845.408447, 'y': 27.0, 'z': -4848.884277}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2051.426025, 'y': 31.086163, 'z': -4827.222656}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2356.612305, 'y': 27.0, 'z': -4906.711426}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2081.70752, 'y': 31.442402, 'z': -4823.419434}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2510.703857, 'y': 29.786974, 'z': -4734.770996}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2583.197021, 'y': 27.0, 'z': -4732.815918}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2410.164795, 'y': 32.030354, 'z': -4765.274902}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2400.034668, 'y': 41.870117, 'z': -4716.274902}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2015.525879, 'y': 27.502586, 'z': -4839.530273}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2019.26416, 'y': 39.008492, 'z': -4785.400879}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2113.606689, 'y': 27.0, 'z': -4945.430176}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2046.762451, 'y': 27.621609, 'z': -4857.48584}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2328.45459, 'y': 27.0, 'z': -4918.699707}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2167.658936, 'y': 79.725372, 'z': -4604.821289}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2593.110596, 'y': 27.0, 'z': -4770.274414}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2354.937744, 'y': 28.596043, 'z': -4850.567871}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1869.130249, 'y': 27.0, 'z': -4856.695801}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2177.787354, 'y': 100.084473, 'z': -4495.88623}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 1922.588013, 'y': 27.0, 'z': -4796.613281}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2331.898193, 'y': 64.438652, 'z': -4622.432129}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2057.073975, 'y': 27.0, 'z': -4869.454102}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2083.64209, 'y': 31.782801, 'z': -4821.576172}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2580.140137, 'y': 28.938332, 'z': -4751.328125}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2499.749268, 'y': 29.786974, 'z': -4721.259277}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1845.594238, 'y': 27.0, 'z': -4745.931641}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2261.290771, 'y': 71.669533, 'z': -4606.561035}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1862.164551, 'y': 27.0, 'z': -4801.549805}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2242.846191, 'y': 84.233849, 'z': -4551.937012}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2380.539307, 'y': 27.271782, 'z': -4859.771484}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2384.975586, 'y': 27.0, 'z': -4882.181152}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 1959.047974, 'y': 27.0, 'z': -4825.547852}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2041.400513, 'y': 32.298599, 'z': -4819.416016}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2404.202637, 'y': 30.605049, 'z': -4803.570313}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2385.424316, 'y': 29.834064, 'z': -4817.117676}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2473.488037, 'y': 29.786974, 'z': -4781.707031}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2053.16748, 'y': 27.718203, 'z': -4852.217773}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2190.219238, 'y': 98.085938, 'z': -4505.854004}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 1841.553101, 'y': 27.0, 'z': -4753.793945}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1933.477173, 'y': 27.0, 'z': -4867.540527}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2147.316162, 'y': 26.108664, 'z': -4901.236816}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2115.745361, 'y': 27.899439, 'z': -4872.643066}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'riverside', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1828.26001, 'y': 27.0, 'z': -4731.869141}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1815.336426, 'y': 27.0, 'z': -4769.697754}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2462.590332, 'y': 27.0, 'z': -4830.000977}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2462.102051, 'y': 29.786974, 'z': -4769.96875}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1973.331909, 'y': 27.0, 'z': -4887.009766}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2115.401367, 'y': 27.0, 'z': -4903.037598}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2247.106689, 'y': 27.0, 'z': -4908.322754}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2016.304688, 'y': 27.476915, 'z': -4840.129883}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2011.07251, 'y': 27.0, 'z': -4882.103027}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2162.606445, 'y': 82.895279, 'z': -4591.716797}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1914.633057, 'y': 27.0, 'z': -4781.115234}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2310.361572, 'y': 67.105125, 'z': -4627.510254}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2476.688721, 'y': 31.355534, 'z': -4694.717773}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2376.165283, 'y': 29.786974, 'z': -4834.194824}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2256.997559, 'y': 27.0, 'z': -4910.986328}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2366.668701, 'y': 27.0, 'z': -4900.368652}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1927.416016, 'y': 27.0, 'z': -4882.352539}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2115.087402, 'y': 27.0, 'z': -4942.895508}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2430.475098, 'y': 27.669847, 'z': -4820.118164}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2540.317871, 'y': 27.0, 'z': -4742.029785}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2062.749268, 'y': 103.596603, 'z': -4688.659668}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2556.084961, 'y': 27.0, 'z': -4761.763184}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1794.733276, 'y': 27.0, 'z': -4732.280762}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 1914.139771, 'y': 27.0, 'z': -4823.556641}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2005.008179, 'y': 103.930771, 'z': -4711.460449}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2380.947998, 'y': 29.956388, 'z': -4814.672363}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2044.687988, 'y': 27.47183, 'z': -4860.770508}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2504.337646, 'y': 29.786974, 'z': -4713.133789}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2458.939941, 'y': 29.9452, 'z': -4739.21875}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2448.47168, 'y': 30.651051, 'z': -4754.644531}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2295.285156, 'y': 68.302216, 'z': -4619.296875}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2550.800537, 'y': 27.0, 'z': -4737.067871}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2306.553223, 'y': 27.0, 'z': -4902.176758}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2182.258057, 'y': 27.0, 'z': -4913.118652}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1972.226929, 'y': 27.0, 'z': -4832.280762}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2274.20459, 'y': 87.587746, 'z': -4536.152344}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 20}
{'position': {'x': 2272.198486, 'y': 28.052069, 'z': -4875.398438}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2248.408691, 'y': 92.143303, 'z': -4520.118652}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 20}
{'position': {'x': 2162.783447, 'y': 27.0, 'z': -4924.887695}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2592.728027, 'y': 27.0, 'z': -4721.006836}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2414.346924, 'y': 27.559055, 'z': -4842.350098}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2045.843384, 'y': 27.706825, 'z': -4856.522461}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1957.677246, 'y': 31.138309, 'z': -4777.677734}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2198.140381, 'y': 131.983276, 'z': -4410.412109}, 'level_range': {'x': 43.0, 'y': 45.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 20}
{'position': {'x': 2242.006836, 'y': 78.563614, 'z': -4575.923828}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2504.154053, 'y': 29.786974, 'z': -4700.616699}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1805.601318, 'y': 27.0, 'z': -4752.614746}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1998.252197, 'y': 27.0, 'z': -4874.621582}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1922.2854, 'y': 27.0, 'z': -4797.324707}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1994.87915, 'y': 33.069523, 'z': -4803.083496}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2554.268799, 'y': 27.0, 'z': -4828.815918}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2098.642578, 'y': 27.498283, 'z': -4860.352051}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2023.741089, 'y': 27.0, 'z': -4891.126465}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
