{'position': {'x': 2849.614014, 'y': 571.414368, 'z': -3981.205322}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2398.33374, 'y': 299.65741, 'z': -4274.073242}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3049.292969, 'y': 343.890594, 'z': -4247.524902}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1875.928101, 'y': 296.834564, 'z': -4440.921875}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2136.863037, 'y': 248.530258, 'z': -4092.651123}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1980.767334, 'y': 296.834564, 'z': -4341.841797}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 3250.352051, 'y': 372.743439, 'z': -4178.646973}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3304.583984, 'y': 456.2771, 'z': -4019.852051}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3070.022217, 'y': 278.137146, 'z': -4381.048828}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1873.024048, 'y': 325.34317, 'z': -4521.669434}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2973.600098, 'y': 680.33313, 'z': -3866.656738}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2706.945801, 'y': 140.943924, 'z': -4700.414063}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2740.370605, 'y': 439.772827, 'z': -4244.99707}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2032.034424, 'y': 255.51033, 'z': -4210.475586}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1598.954468, 'y': 209.343338, 'z': -4501.996582}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2043.746948, 'y': 272.475403, 'z': -4243.962891}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2916.214844, 'y': 228.327576, 'z': -4650.57373}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2788.171631, 'y': 181.151108, 'z': -4670.544922}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2988.919434, 'y': 369.174408, 'z': -4228.874023}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2709.742676, 'y': 145.352737, 'z': -4732.14209}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2727.638428, 'y': 182.870544, 'z': -4568.914063}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2395.69751, 'y': 350.576965, 'z': -4058.151123}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2162.874756, 'y': 265.243835, 'z': -4282.700684}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2874.937012, 'y': 362.265656, 'z': -4340.019531}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2775.574463, 'y': 178.477951, 'z': -4640.455078}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2039.437988, 'y': 263.889038, 'z': -4657.716309}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1616.672241, 'y': 208.498276, 'z': -4530.697754}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1723.699341, 'y': 310.99292, 'z': -4479.610352}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2860.617676, 'y': 270.50119, 'z': -4538.792969}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3000.111328, 'y': 243.082123, 'z': -4598.703125}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3211.70459, 'y': 302.860565, 'z': -4290.124023}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1879.167236, 'y': 325.000366, 'z': -4527.400391}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2442.790527, 'y': 382.544952, 'z': -3651.755371}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2500.414551, 'y': 270.55661, 'z': -4421.020508}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2861.749268, 'y': 533.198975, 'z': -4023.907959}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2843.802734, 'y': 609.967468, 'z': -3873.910645}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1779.14917, 'y': 27.0, 'z': -4733.67334}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2905.546875, 'y': 403.609283, 'z': -4209.477051}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2986.744873, 'y': 537.25824, 'z': -3976.976318}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3063.455566, 'y': 27.0, 'z': -4766.189453}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 1859.161621, 'y': 318.832153, 'z': -4491.930664}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2743.696777, 'y': 172.375031, 'z': -4594.028809}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3093.552002, 'y': 426.312836, 'z': -4132.141602}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3089.939453, 'y': 455.36084, 'z': -4085.372803}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2291.295654, 'y': 290.855103, 'z': -4190.006836}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3231.198486, 'y': 399.018127, 'z': -4136.572266}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2812.631836, 'y': 172.205261, 'z': -4611.106934}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3254.047119, 'y': 410.473083, 'z': -4117.103516}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3255.136963, 'y': 408.083313, 'z': -4121.006836}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2361.000732, 'y': 292.314758, 'z': -4152.768066}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2055.335449, 'y': 266.84082, 'z': -4233.905273}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2263.619385, 'y': 287.7258, 'z': -4186.355957}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2786.640869, 'y': 306.289001, 'z': -4389.241699}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2391.219482, 'y': 291.834564, 'z': -4128.955078}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2421.555908, 'y': 303.184021, 'z': -4251.306152}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2374.540771, 'y': 299.688202, 'z': -4188.791504}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1959.737305, 'y': 296.834564, 'z': -4313.878906}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2475.93457, 'y': 307.835449, 'z': -4282.775391}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2758.654053, 'y': 27.0, 'z': -4889.178223}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2946.200928, 'y': 438.61499, 'z': -4140.861328}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2961.204834, 'y': 287.679077, 'z': -4477.109375}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1964.164673, 'y': 302.391266, 'z': -4372.800293}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2940.171387, 'y': 405.114227, 'z': -4175.576172}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2869.737061, 'y': 327.547729, 'z': -4384.015625}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1961.981934, 'y': 296.834564, 'z': -4323.017578}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2461.373779, 'y': 379.873932, 'z': -4069.798828}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 19}
{'position': {'x': 2539.175293, 'y': 182.434479, 'z': -4569.879883}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2863.052002, 'y': 219.667664, 'z': -4599.842773}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2007.650024, 'y': 296.834564, 'z': -4343.516113}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2494.322998, 'y': 311.568146, 'z': -4284.351563}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2795.99585, 'y': 508.656555, 'z': -4091.344238}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2765.132324, 'y': 189.938263, 'z': -4564.047363}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2913.260254, 'y': 407.987946, 'z': -4167.666992}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2981.616211, 'y': 27.0, 'z': -4798.794922}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2979.879639, 'y': 428.092682, 'z': -4168.354492}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3249.309326, 'y': 384.802307, 'z': -4153.394531}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2705.092529, 'y': 184.349167, 'z': -4570.742188}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2405.719727, 'y': 351.688538, 'z': -4037.604004}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3013.38501, 'y': 256.725037, 'z': -4547.340332}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2592.753174, 'y': 511.031036, 'z': -3711.460693}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3251.724121, 'y': 415.625824, 'z': -4108.906738}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3101.442627, 'y': 477.765869, 'z': -4053.087646}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3384.782471, 'y': 344.690094, 'z': -4171.597168}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2931.125488, 'y': 44.160927, 'z': -4798.47168}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2867.757568, 'y': 207.710907, 'z': -4645.625977}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2698.693848, 'y': 512.876282, 'z': -3715.909424}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2774.887939, 'y': 27.0, 'z': -4872.248535}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2874.877441, 'y': 459.461365, 'z': -4133.024414}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2384.571289, 'y': 164.76149, 'z': -4508.256836}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2803.742676, 'y': 577.815125, 'z': -3927.605957}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2285.962402, 'y': 204.846298, 'z': -4355.70166}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2852.145752, 'y': 272.505981, 'z': -4531.020996}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3070.829346, 'y': 27.0, 'z': -4783.325195}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2157.107666, 'y': 266.263458, 'z': -4267.058105}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2886.959961, 'y': 644.868164, 'z': -3892.395752}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1920.366699, 'y': 296.834564, 'z': -4437.821777}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2973.67041, 'y': 275.449066, 'z': -4510.78418}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2275.766357, 'y': 148.727524, 'z': -4407.731445}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2520.104004, 'y': 312.811066, 'z': -3931.86377}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2661.466309, 'y': 501.378143, 'z': -3709.624512}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1877.845459, 'y': 313.840668, 'z': -4488.029297}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1987.52002, 'y': 296.834564, 'z': -4323.918457}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2021.559937, 'y': 264.212677, 'z': -4664.510742}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2791.45752, 'y': 588.116394, 'z': -3884.646729}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3111.17749, 'y': 27.0, 'z': -4757.406738}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 1853.337891, 'y': 302.23761, 'z': -4590.003906}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2746.363525, 'y': 553.162476, 'z': -3911.609375}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1739.856567, 'y': 210.49437, 'z': -4359.688477}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 19}
{'position': {'x': 2727.945557, 'y': 542.381042, 'z': -3907.371094}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1609.887695, 'y': 27.0, 'z': -4618.463867}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2020.302979, 'y': 252.472717, 'z': -4204.299316}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2831.837891, 'y': 346.80542, 'z': -4360.428223}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2893.367188, 'y': 272.476959, 'z': -4526.041992}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2810.777832, 'y': 222.004852, 'z': -4531.133789}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1751.837769, 'y': 294.080139, 'z': -4554.046387}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2780.965332, 'y': 43.272144, 'z': -4829.69043}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2421.764648, 'y': 379.98111, 'z': -4096.458496}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3155.609863, 'y': 320.585388, 'z': -4282.715332}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1690.464478, 'y': 27.0, 'z': -4666.615723}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 1617.731079, 'y': 27.0, 'z': -4640.334473}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2844.233398, 'y': 287.423462, 'z': -4478.651367}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3009.610352, 'y': 377.351501, 'z': -4202.463867}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2920.419922, 'y': 329.58078, 'z': -4370.09375}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3146.235596, 'y': 265.213043, 'z': -4364.037598}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2500.581787, 'y': 270.938171, 'z': -4412.033203}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3048.583008, 'y': 27.0, 'z': -4760.627441}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 3175.052734, 'y': 469.793793, 'z': -4061.744629}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2649.861572, 'y': 131.693771, 'z': -4686.118652}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1885.64624, 'y': 319.913879, 'z': -4566.788086}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3179.48584, 'y': 308.466583, 'z': -4292.313965}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2377.714355, 'y': 93.101578, 'z': -4605.004395}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1636.10376, 'y': 210.661911, 'z': -4517.246582}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2985.909424, 'y': 27.0, 'z': -4786.19043}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2692.691162, 'y': 128.315048, 'z': -4648.507324}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3110.933838, 'y': 253.385574, 'z': -4410.683594}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2874.78418, 'y': 211.238708, 'z': -4641.803711}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2838.095947, 'y': 443.559845, 'z': -4203.438965}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3263.321289, 'y': 387.460693, 'z': -4146.931641}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1879.331787, 'y': 296.834564, 'z': -4435.33252}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 3097.797363, 'y': 464.808411, 'z': -4071.905029}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2329.714355, 'y': 291.834564, 'z': -4119.421387}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2624.580566, 'y': 329.160492, 'z': -4381.272461}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2536.831055, 'y': 376.385742, 'z': -4225.787598}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2777.188965, 'y': 27.0, 'z': -4913.935547}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2279.172119, 'y': 293.61142, 'z': -4120.82373}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2790.123291, 'y': 174.412262, 'z': -4633.753906}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2501.15918, 'y': 349.041809, 'z': -4233.879883}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
