{'position': {'x': 1508.432617, 'y': 115.587318, 'z': -1552.456787}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1665.754761, 'y': 124.938889, 'z': -1492.201416}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1533.150635, 'y': 130.151474, 'z': -1827.458862}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1697.328979, 'y': 147.726639, 'z': -2096.270996}, 'level_range': {'x': 10.0, 'y': 13.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1234.874512, 'y': 124.579659, 'z': -1684.822998}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1512.792847, 'y': 202.805222, 'z': -2204.647461}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1618.19043, 'y': 99.793633, 'z': -1363.443848}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1534.686035, 'y': 112.748672, 'z': -1603.687744}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1615.147827, 'y': 124.865173, 'z': -1465.61438}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1844.618652, 'y': 150.188599, 'z': -1974.531982}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1573.621338, 'y': 111.363594, 'z': -1638.908203}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1659.758667, 'y': 101.38604, 'z': -1424.840942}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1562.156494, 'y': 110.115852, 'z': -1620.688599}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2006.031738, 'y': 145.001999, 'z': -1914.576416}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1803.226685, 'y': 98.952179, 'z': -1366.728516}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1935.73877, 'y': 119.158844, 'z': -1415.271362}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1612.242676, 'y': 151.30397, 'z': -1918.272217}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1702.203857, 'y': 95.0, 'z': -1321.411255}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1676.540894, 'y': 134.995789, 'z': -1739.403809}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1823.637329, 'y': 136.851639, 'z': -1508.068115}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1593.647583, 'y': 128.978485, 'z': -1762.884277}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1955.671143, 'y': 126.764679, 'z': -1746.647583}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1664.594604, 'y': 137.372147, 'z': -1749.169189}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1626.792725, 'y': 127.561134, 'z': -1710.999023}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1476.18335, 'y': 111.703339, 'z': -1434.387817}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1949.639404, 'y': 150.264923, 'z': -1854.390259}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1565.616699, 'y': 127.178299, 'z': -1755.82666}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1622.579468, 'y': 200.103348, 'z': -2258.013184}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 2038.976318, 'y': 120.471008, 'z': -1617.30249}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1825.67981, 'y': 170.602356, 'z': -1859.832031}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2012.181274, 'y': 125.023689, 'z': -1594.63623}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1915.715698, 'y': 119.520737, 'z': -1673.301514}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1634.673462, 'y': 125.443069, 'z': -1451.582764}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1538.494507, 'y': 125.38678, 'z': -1897.456543}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1350.041748, 'y': 107.453468, 'z': -1766.124756}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1305.516968, 'y': 113.009544, 'z': -1615.602051}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1521.768311, 'y': 103.491425, 'z': -1496.599487}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1665.495972, 'y': 200.252975, 'z': -2240.339844}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1567.889404, 'y': 95.0, 'z': -1339.407349}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1795.385986, 'y': 142.285645, 'z': -1557.076904}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1885.101074, 'y': 126.911873, 'z': -1668.43689}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1659.764771, 'y': 138.107285, 'z': -1755.100586}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1587.494019, 'y': 120.917465, 'z': -1692.043457}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1932.660156, 'y': 133.374939, 'z': -1617.594849}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1278.85376, 'y': 120.211113, 'z': -1539.746216}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1326.760986, 'y': 115.211082, 'z': -1875.640991}, 'level_range': {'x': 8.0, 'y': 11.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1287.102539, 'y': 117.196777, 'z': -1611.328369}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1920.827637, 'y': 125.146713, 'z': -1483.008423}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1315.613281, 'y': 107.705132, 'z': -1687.959961}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1727.878784, 'y': 140.177612, 'z': -1745.363281}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1537.111816, 'y': 102.720688, 'z': -1458.678467}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1756.860596, 'y': 95.252945, 'z': -1310.465576}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1358.650146, 'y': 108.984924, 'z': -1804.89563}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1921.746338, 'y': 125.565231, 'z': -1497.463501}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1538.568604, 'y': 129.760437, 'z': -1785.394043}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1398.926025, 'y': 109.532112, 'z': -1579.713257}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1782.008301, 'y': 151.519226, 'z': -2057.118896}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 2017.408936, 'y': 149.942017, 'z': -1817.82605}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1724.747681, 'y': 127.127502, 'z': -1685.727173}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1589.957886, 'y': 100.809532, 'z': -1425.659424}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1777.09729, 'y': 170.695236, 'z': -1923.064209}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1929.708374, 'y': 95.071358, 'z': -1352.560791}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 2137.777588, 'y': 95.752029, 'z': -1685.853638}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1814.265137, 'y': 172.455917, 'z': -1814.722534}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1859.32251, 'y': 171.786972, 'z': -1852.49646}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1772.916504, 'y': 100.549957, 'z': -1392.758911}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1697.257935, 'y': 101.955551, 'z': -1389.331665}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1514.391113, 'y': 114.326836, 'z': -1567.797607}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1952.994751, 'y': 99.440407, 'z': -1376.434204}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1663.243042, 'y': 133.472122, 'z': -1735.483276}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 2056.650146, 'y': 119.373482, 'z': -1678.6521}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1572.18335, 'y': 200.187943, 'z': -2225.259033}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1565.365234, 'y': 100.989342, 'z': -1421.37854}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 2156.426758, 'y': 95.752029, 'z': -1807.352783}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1772.967407, 'y': 126.765488, 'z': -1635.664551}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1389.170654, 'y': 123.003654, 'z': -1522.856445}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1731.932617, 'y': 128.009537, 'z': -1563.124146}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1930.385254, 'y': 150.876999, 'z': -1839.957642}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1944.655518, 'y': 150.113739, 'z': -1853.29541}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1774.098511, 'y': 140.515137, 'z': -1704.819336}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1692.369629, 'y': 201.825073, 'z': -2303.345215}, 'level_range': {'x': 12.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1709.305176, 'y': 127.322716, 'z': -1570.428955}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1575.854858, 'y': 112.067101, 'z': -1610.562744}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1579.655273, 'y': 101.773964, 'z': -1386.581787}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 2006.888062, 'y': 150.003052, 'z': -1823.459839}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1565.818604, 'y': 123.485939, 'z': -1910.092041}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1432.604614, 'y': 108.705772, 'z': -1571.6427}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1753.755981, 'y': 150.452606, 'z': -2015.361572}, 'level_range': {'x': 8.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1212.195313, 'y': 126.704857, 'z': -1642.181152}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1862.113892, 'y': 143.032578, 'z': -1543.024658}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1900.76062, 'y': 125.595467, 'z': -1675.811279}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1737.075806, 'y': 149.331177, 'z': -1815.292969}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1938.614868, 'y': 147.468445, 'z': -1906.435913}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'riverside', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1564.921265, 'y': 109.839401, 'z': -1652.115601}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1641.425659, 'y': 123.957787, 'z': -1480.515137}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1294.477661, 'y': 113.199486, 'z': -1695.610474}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1219.67981, 'y': 126.184723, 'z': -1654.906006}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1889.648315, 'y': 138.794601, 'z': -1530.636475}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1399.46521, 'y': 106.402954, 'z': -1602.717651}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1816.378052, 'y': 99.941505, 'z': -1400.10083}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1900.593628, 'y': 125.8181, 'z': -1474.784424}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1976.643188, 'y': 133.063507, 'z': -1686.942993}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2003.142212, 'y': 120.159378, 'z': -1448.139893}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1714.176758, 'y': 100.164474, 'z': -1333.015137}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1862.763916, 'y': 137.280304, 'z': -1515.806641}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1751.677124, 'y': 127.190147, 'z': -1649.984497}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1552.566284, 'y': 145.798828, 'z': -2098.130127}, 'level_range': {'x': 10.0, 'y': 14.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1884.677002, 'y': 160.289566, 'z': -1889.740234}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1320.069946, 'y': 123.941788, 'z': -1542.461182}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1580.253662, 'y': 121.746613, 'z': -1549.489014}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1415.410156, 'y': 108.984924, 'z': -1827.753906}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'town', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1879.513184, 'y': 129.000854, 'z': -1694.467651}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1362.569458, 'y': 108.053749, 'z': -1603.456665}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1830.495361, 'y': 146.36824, 'z': -1575.874878}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1985.475464, 'y': 125.300964, 'z': -1625.915649}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1531.575317, 'y': 128.590057, 'z': -1778.609619}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1863.817993, 'y': 137.041748, 'z': -1484.443848}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1678.810303, 'y': 138.571686, 'z': -1751.750366}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1929.235962, 'y': 125.636185, 'z': -1491.26709}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1833.305176, 'y': 171.126083, 'z': -1774.004639}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1871.952271, 'y': 169.717743, 'z': -1822.279419}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1994.47644, 'y': 119.208473, 'z': -1427.973633}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1902.536621, 'y': 145.011292, 'z': -1949.025513}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1769.944824, 'y': 200.238052, 'z': -2224.455078}, 'level_range': {'x': 11.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1881.81958, 'y': 150.186554, 'z': -1925.047119}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1907.592529, 'y': 139.903503, 'z': -1576.369629}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1894.03186, 'y': 126.370895, 'z': -1480.682861}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1915.228149, 'y': 100.097862, 'z': -1389.065308}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1920.28418, 'y': 145.016724, 'z': -1946.427979}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1716.929321, 'y': 130.358475, 'z': -1642.166016}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1481.51001, 'y': 171.610825, 'z': -2160.688232}, 'level_range': {'x': 11.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1782.378906, 'y': 94.990471, 'z': -1314.681885}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1788.364624, 'y': 200.424805, 'z': -2195.280029}, 'level_range': {'x': 11.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1768.203735, 'y': 170.259491, 'z': -1898.432495}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1999.940186, 'y': 117.347244, 'z': -1533.621582}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1675.003174, 'y': 145.367325, 'z': -2089.313232}, 'level_range': {'x': 10.0, 'y': 13.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1779.006836, 'y': 127.20105, 'z': -1591.344238}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
{'position': {'x': 1163.759155, 'y': 120.264198, 'z': -1624.900879}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 4}
{'position': {'x': 1642.491577, 'y': 124.808258, 'z': -1566.790405}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 2001.101318, 'y': 119.324898, 'z': -1429.047119}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1924.143066, 'y': 125.554596, 'z': -1494.726563}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1832.935791, 'y': 148.80722, 'z': -1695.78418}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1648.89563, 'y': 150.599136, 'z': -1941.402344}, 'level_range': {'x': 7.0, 'y': 11.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1948.181763, 'y': 149.463593, 'z': -1869.928711}, 'level_range': {'x': 7.0, 'y': 9.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 4}
{'position': {'x': 1733.45459, 'y': 200.065491, 'z': -2199.901855}, 'level_range': {'x': 11.0, 'y': 14.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 4}
{'position': {'x': 1613.740967, 'y': 120.657097, 'z': -1680.879028}, 'level_range': {'x': 7.0, 'y': 10.0}, 'biome': 'olive', 'substance': 'tsuchi', 'area_no': 4}
