{'position': {'x': 529.604187, 'y': 27.0, 'z': -913.678772}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 716.052551, 'y': 279.804657, 'z': -1139.219971}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 803.31134, 'y': 230.266312, 'z': -1167.867432}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 765.083252, 'y': 219.551956, 'z': -1228.883545}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 934.562988, 'y': 231.697266, 'z': -1042.595581}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 808.887573, 'y': 207.372589, 'z': -1139.070801}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 752.562927, 'y': 255.406281, 'z': -1189.462402}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 910.01593, 'y': 212.751602, 'z': -1304.161987}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 928.829346, 'y': 219.549927, 'z': -1302.340576}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1000.308411, 'y': 234.825851, 'z': -1252.338623}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 969.376709, 'y': 205.224457, 'z': -1316.683594}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 855.679016, 'y': 219.653214, 'z': -1090.861572}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 910.932434, 'y': 205.158768, 'z': -1195.761719}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 947.883423, 'y': 268.307404, 'z': -1125.345337}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 762.398743, 'y': 274.229492, 'z': -1087.729614}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 842.725708, 'y': 242.321991, 'z': -1236.048828}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 786.235291, 'y': 218.590866, 'z': -1200.502197}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 952.63623, 'y': 266.947388, 'z': -1146.239746}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 745.884216, 'y': 258.061951, 'z': -1214.286865}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 705.892944, 'y': 255.2341, 'z': -1228.144775}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 751.343506, 'y': 256.403442, 'z': -1199.022827}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 815.388672, 'y': 257.982727, 'z': -1031.517578}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 827.52655, 'y': 242.726944, 'z': -1226.405518}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1003.054626, 'y': 230.213654, 'z': -1288.053833}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 825.781982, 'y': 212.645187, 'z': -1295.824829}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 891.546082, 'y': 213.13855, 'z': -1288.242188}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 860.837158, 'y': 210.191193, 'z': -1361.97522}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 772.811829, 'y': 219.368729, 'z': -1219.278931}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 803.289368, 'y': 242.50914, 'z': -1224.658813}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 938.243774, 'y': 232.651932, 'z': -1175.073975}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 935.074585, 'y': 266.489563, 'z': -1162.073975}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 823.627319, 'y': 215.181366, 'z': -1289.727539}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 870.925415, 'y': 199.214279, 'z': -1378.892578}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 812.131531, 'y': 205.011383, 'z': -1159.66333}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 944.072876, 'y': 268.400543, 'z': -1075.565918}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 771.117432, 'y': 204.530045, 'z': -1165.980591}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 951.023438, 'y': 222.050827, 'z': -1252.632324}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 970.824463, 'y': 268.238159, 'z': -1091.364258}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 965.703491, 'y': 269.805878, 'z': -1138.561157}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 762.141296, 'y': 202.7388, 'z': -1162.166626}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 951.720703, 'y': 267.927307, 'z': -1088.213257}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 979.876892, 'y': 234.866806, 'z': -1151.594238}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 767.107361, 'y': 219.540741, 'z': -1223.525391}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 916.36084, 'y': 265.598267, 'z': -1051.757446}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 763.343994, 'y': 226.559036, 'z': -1173.189941}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 985.392273, 'y': 206.032059, 'z': -1370.055054}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 856.702637, 'y': 214.161148, 'z': -1278.378296}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 947.984375, 'y': 210.856628, 'z': -1259.487549}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 932.244385, 'y': 211.815338, 'z': -1310.099854}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 924.557251, 'y': 234.230515, 'z': -1026.088989}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 925.931396, 'y': 202.282074, 'z': -1428.281982}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 713.024414, 'y': 279.560394, 'z': -1135.713745}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 936.211548, 'y': 211.670135, 'z': -1246.931396}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 820.170715, 'y': 243.017395, 'z': -1226.910034}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 722.454041, 'y': 279.376709, 'z': -1149.131104}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 938.029541, 'y': 211.695999, 'z': -1306.588379}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 935.360657, 'y': 215.351776, 'z': -1255.808105}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 860.093079, 'y': 213.622757, 'z': -1288.623291}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 820.2099, 'y': 242.083588, 'z': -1186.794678}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 993.109131, 'y': 205.207733, 'z': -1296.75769}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 906.198853, 'y': 212.667114, 'z': -1308.192505}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 864.579346, 'y': 236.001083, 'z': -1205.800415}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 996.884766, 'y': 229.852692, 'z': -1242.009888}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1013.52417, 'y': 222.143234, 'z': -1235.130127}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 732.526672, 'y': 258.976196, 'z': -1205.687866}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1022.964844, 'y': 222.661224, 'z': -1217.701416}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 943.488647, 'y': 268.068604, 'z': -1084.710693}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 906.410706, 'y': 206.493958, 'z': -1211.467041}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 958.45752, 'y': 266.177094, 'z': -1033.938232}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 979.830017, 'y': 226.956482, 'z': -1272.944946}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 950.086975, 'y': 228.843216, 'z': -1047.755005}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 954.274414, 'y': 267.156525, 'z': -1062.54895}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 852.639343, 'y': 213.720749, 'z': -1286.189819}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 990.161865, 'y': 204.934433, 'z': -1340.588745}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 741.97345, 'y': 258.207489, 'z': -1210.619385}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 971.725464, 'y': 206.081757, 'z': -1262.478638}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1000.474121, 'y': 231.977646, 'z': -1179.174561}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 820.850464, 'y': 208.584152, 'z': -1135.638184}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 922.00708, 'y': 212.276108, 'z': -1293.601685}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 922.934082, 'y': 224.376266, 'z': -1068.083374}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 752.799988, 'y': 257.866302, 'z': -1219.512085}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 914.002563, 'y': 267.206848, 'z': -1021.494873}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 944.703857, 'y': 221.013718, 'z': -1249.320313}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 807.908081, 'y': 200.149521, 'z': -1353.243774}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 978.224365, 'y': 206.564026, 'z': -1366.701782}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 919.354492, 'y': 235.321716, 'z': -1038.446045}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 979.553101, 'y': 205.284119, 'z': -1340.724243}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 876.937622, 'y': 236.930878, 'z': -1191.297974}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 796.0354, 'y': 218.227875, 'z': -1258.712769}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 871.420959, 'y': 235.519348, 'z': -1222.420166}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 924.429443, 'y': 202.762421, 'z': -1219.05835}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 987.901672, 'y': 225.156769, 'z': -1216.687988}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 743.179321, 'y': 199.467377, 'z': -1124.499878}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 803.959351, 'y': 242.204712, 'z': -1208.32605}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 975.399841, 'y': 225.976593, 'z': -1243.584839}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 821.489624, 'y': 242.195282, 'z': -1195.255859}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 987.886536, 'y': 205.567108, 'z': -1358.79187}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 780.673279, 'y': 266.569305, 'z': -1061.980469}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 739.128418, 'y': 235.925766, 'z': -1168.661621}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 837.666443, 'y': 242.190155, 'z': -1202.973755}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 771.861206, 'y': 254.177612, 'z': -1205.715088}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 973.251831, 'y': 206.49472, 'z': -1355.957397}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 790.245972, 'y': 218.203033, 'z': -1266.268311}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 947.555725, 'y': 208.476379, 'z': -1216.615234}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 822.429382, 'y': 211.453583, 'z': -1336.076904}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 906.027954, 'y': 266.316559, 'z': -1045.94751}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 708.157593, 'y': 261.144989, 'z': -1208.880127}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 907.976196, 'y': 201.30304, 'z': -1377.671509}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 912.077026, 'y': 268.025757, 'z': -1078.993652}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 950.902588, 'y': 205.863861, 'z': -1376.437622}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 886.292358, 'y': 200.084457, 'z': -1382.441284}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 938.13501, 'y': 220.812302, 'z': -1290.798462}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 935.691589, 'y': 211.799622, 'z': -1321.563843}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 741.802673, 'y': 275.457916, 'z': -1137.497803}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 897.212769, 'y': 201.237274, 'z': -1380.824219}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 865.835266, 'y': 235.562317, 'z': -1217.395874}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 755.76239, 'y': 232.461838, 'z': -1169.300293}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 901.602295, 'y': 264.977905, 'z': -1065.621582}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 738.254456, 'y': 257.575378, 'z': -1180.859375}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1001.030884, 'y': 205.259033, 'z': -1314.159302}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 863.403564, 'y': 237.992889, 'z': -1197.924438}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 951.530029, 'y': 222.394531, 'z': -1311.006592}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 899.50708, 'y': 212.989029, 'z': -1294.354126}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 906.726624, 'y': 201.812668, 'z': -1231.000732}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 791.843567, 'y': 203.780365, 'z': -1143.125977}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 995.84906, 'y': 205.735001, 'z': -1270.926392}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1003.19043, 'y': 235.649612, 'z': -1196.617432}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 943.608154, 'y': 221.140366, 'z': -1276.494263}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 947.039246, 'y': 224.595551, 'z': -1067.358276}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 779.660889, 'y': 229.289703, 'z': -1149.990112}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 948.846741, 'y': 268.045898, 'z': -1098.656982}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 899.311951, 'y': 199.949173, 'z': -1405.083618}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1004.795227, 'y': 221.803741, 'z': -1212.898926}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 812.758667, 'y': 206.805115, 'z': -1146.380859}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 923.069641, 'y': 268.955109, 'z': -1071.194946}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 949.844238, 'y': 211.077423, 'z': -1240.293457}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 961.764893, 'y': 227.394653, 'z': -1049.320801}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1004.904236, 'y': 233.143234, 'z': -1272.164551}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 929.026306, 'y': 199.365112, 'z': -1376.297485}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 894.934937, 'y': 212.694641, 'z': -1307.795166}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 990.224426, 'y': 228.012497, 'z': -1290.943848}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 975.502502, 'y': 205.926208, 'z': -1348.427124}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 967.750061, 'y': 224.827164, 'z': -1250.80835}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 903.453613, 'y': 212.117584, 'z': -1332.866211}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 931.802551, 'y': 205.092758, 'z': -1212.657593}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 774.144226, 'y': 227.39328, 'z': -1166.532349}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 982.545288, 'y': 226.322983, 'z': -1304.44873}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 799.454468, 'y': 204.93956, 'z': -1154.358398}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 775.823059, 'y': 199.976471, 'z': -1315.348267}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 780.011475, 'y': 202.312943, 'z': -1322.313843}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 718.111511, 'y': 218.331787, 'z': -1294.612305}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 905.594421, 'y': 201.000122, 'z': -1430.221924}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 6}
