{'position': {'x': 2559.166016, 'y': 436.4711, 'z': -3563.982422}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 17}
{'position': {'x': 2545.690918, 'y': 221.938385, 'z': -3367.495361}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2803.527344, 'y': 199.115311, 'z': -3231.390869}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2709.128906, 'y': 241.943954, 'z': -3410.901855}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2727.100586, 'y': 213.898529, 'z': -3234.038818}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2546.029297, 'y': 222.043365, 'z': -3377.501465}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2553.34375, 'y': 224.30751, 'z': -3302.597656}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2535.857666, 'y': 222.836456, 'z': -3378.992188}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2470.515869, 'y': 201.768417, 'z': -3259.409668}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2552.839844, 'y': 222.619919, 'z': -3279.63623}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2723.552002, 'y': 220.044739, 'z': -3311.126465}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2511.905762, 'y': 232.850159, 'z': -3428.095703}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2513.819092, 'y': 221.370697, 'z': -3409.565918}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2502.36084, 'y': 221.707367, 'z': -3405.632813}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2521.342773, 'y': 222.888458, 'z': -3433.984863}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2520.039307, 'y': 228.825043, 'z': -3320.391846}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2704.36792, 'y': 241.942078, 'z': -3400.904541}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2521.451172, 'y': 230.635803, 'z': -3332.473389}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2554.282715, 'y': 224.360291, 'z': -3406.512695}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2500.836182, 'y': 223.170273, 'z': -3395.878662}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2714.740479, 'y': 213.742828, 'z': -3246.123535}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2752.578125, 'y': 204.103409, 'z': -3214.236572}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2721.510742, 'y': 224.588837, 'z': -3349.24585}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2505.35498, 'y': 222.901016, 'z': -3389.098633}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2598.500732, 'y': 236.530853, 'z': -3416.690918}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2462.197021, 'y': 200.702484, 'z': -3246.048828}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2746.415771, 'y': 220.008698, 'z': -3309.962646}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2672.222168, 'y': 240.954437, 'z': -3392.760254}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2717.367676, 'y': 242.002457, 'z': -3400.366455}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2394.474121, 'y': 199.183975, 'z': -3292.994385}, 'level_range': {'x': 40.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2477.082031, 'y': 206.700836, 'z': -3270.719482}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2651.816406, 'y': 239.600601, 'z': -3403.418457}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2525.486328, 'y': 221.762833, 'z': -3397.786133}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2753.637695, 'y': 204.483887, 'z': -3236.265869}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2655.303223, 'y': 239.720245, 'z': -3413.455566}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2552.311279, 'y': 222.737686, 'z': -3387.793945}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2508.819824, 'y': 231.007614, 'z': -3336.885742}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2786.056396, 'y': 198.531342, 'z': -3222.018066}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2663.122803, 'y': 220.118042, 'z': -3217.222168}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2844.722168, 'y': 201.524994, 'z': -3211.520996}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2456.375732, 'y': 206.784393, 'z': -3283.078613}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2724.303223, 'y': 214.126587, 'z': -3239.365967}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2397.344971, 'y': 199.053772, 'z': -3283.607422}, 'level_range': {'x': 40.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2684.94873, 'y': 216.390839, 'z': -3223.351563}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2503.916504, 'y': 205.786057, 'z': -3211.562744}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2572.620117, 'y': 218.947647, 'z': -3213.908203}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2691.857422, 'y': 215.529724, 'z': -3206.562988}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2715.694824, 'y': 219.981125, 'z': -3306.438721}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2740.573975, 'y': 214.896912, 'z': -3187.787109}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2510.884033, 'y': 216.16629, 'z': -3291.450195}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2586.543945, 'y': 236.276443, 'z': -3402.319336}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2509.154297, 'y': 223.16214, 'z': -3384.458496}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2837.583496, 'y': 200.690628, 'z': -3197.108643}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2724.028564, 'y': 242.295044, 'z': -3402.247803}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2529.447021, 'y': 231.344635, 'z': -3353.680176}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2695.550537, 'y': 220.255447, 'z': -3338.990967}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2549.124512, 'y': 222.854294, 'z': -3290.832764}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2417.316895, 'y': 196.276535, 'z': -3290.290771}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2580.810547, 'y': 235.44017, 'z': -3392.473633}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2681.353027, 'y': 217.041733, 'z': -3205.348389}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2683.436279, 'y': 241.942108, 'z': -3386.125732}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2726.751221, 'y': 220.218414, 'z': -3333.765137}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2443.074951, 'y': 196.029999, 'z': -3281.895752}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2725.578613, 'y': 220.148743, 'z': -3317.040039}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2684.734619, 'y': 241.860321, 'z': -3394.466064}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2727.865479, 'y': 212.983475, 'z': -3243.32251}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2723.213135, 'y': 224.300323, 'z': -3341.503906}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2525.962891, 'y': 228.854233, 'z': -3321.015625}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2537.212402, 'y': 223.445267, 'z': -3422.568848}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2522.680664, 'y': 222.984039, 'z': -3388.672363}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2713.827148, 'y': 222.50856, 'z': -3349.746582}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2711.061523, 'y': 219.896347, 'z': -3311.58252}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2495.652832, 'y': 204.138763, 'z': -3236.146973}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2744.820068, 'y': 220.083145, 'z': -3323.684082}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2782.682129, 'y': 199.682404, 'z': -3203.63623}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2723.709961, 'y': 220.181244, 'z': -3326.641846}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2447.415527, 'y': 197.418442, 'z': -3264.434082}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2716.999023, 'y': 217.139435, 'z': -3273.224609}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2558.426025, 'y': 223.219452, 'z': -3387.956299}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2515.60498, 'y': 216.871948, 'z': -3273.458252}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2708.331787, 'y': 216.736664, 'z': -3268.920898}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2616.918213, 'y': 237.035828, 'z': -3390.651123}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2633.447998, 'y': 237.62674, 'z': -3410.787842}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2505.11499, 'y': 215.033386, 'z': -3289.888672}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2520.880371, 'y': 224.229721, 'z': -3376.79834}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2713.122559, 'y': 214.470474, 'z': -3239.407959}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2470.118652, 'y': 202.158585, 'z': -3250.248779}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2607.714111, 'y': 236.829407, 'z': -3395.281982}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2436.856934, 'y': 195.030731, 'z': -3289.446533}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2517.033203, 'y': 207.841797, 'z': -3215.29126}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2519.362061, 'y': 217.469452, 'z': -3288.047852}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2393.62085, 'y': 199.245087, 'z': -3286.539307}, 'level_range': {'x': 40.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2634.891846, 'y': 238.10231, 'z': -3394.571777}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2755.098145, 'y': 212.492783, 'z': -3183.356201}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2551.134277, 'y': 215.266602, 'z': -3220.30127}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2469.852051, 'y': 206.568054, 'z': -3277.222656}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2459.94165, 'y': 198.35498, 'z': -3265.596436}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2576.238037, 'y': 220.470291, 'z': -3200.188232}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2550.3125, 'y': 221.936005, 'z': -3273.910156}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2546.218994, 'y': 222.329208, 'z': -3386.645508}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2656.185303, 'y': 240.058655, 'z': -3399.030273}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2524.018555, 'y': 209.465195, 'z': -3207.589111}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2472.750977, 'y': 202.72641, 'z': -3244.233887}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2662.570801, 'y': 240.63031, 'z': -3397.120117}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2482.695557, 'y': 206.884735, 'z': -3289.063965}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2477.411865, 'y': 202.500015, 'z': -3248.033203}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2729.697754, 'y': 223.743652, 'z': -3182.560059}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2468.796143, 'y': 202.216156, 'z': -3238.695801}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2516.174805, 'y': 206.993378, 'z': -3230.294678}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2522.166748, 'y': 230.79953, 'z': -3371.900635}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2517.393066, 'y': 232.280609, 'z': -3418.603516}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2718.030762, 'y': 222.240967, 'z': -3342.924072}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2493.814697, 'y': 203.547546, 'z': -3247.424561}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2457.678711, 'y': 199.067993, 'z': -3255.853027}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2424.013672, 'y': 195.542145, 'z': -3288.71875}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2763.059814, 'y': 210.605927, 'z': -3186.16626}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2700.5625, 'y': 234.173096, 'z': -3377.420898}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2715.563232, 'y': 225.540131, 'z': -3183.442871}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2488.508789, 'y': 203.931305, 'z': -3229.767578}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2514.570313, 'y': 221.191223, 'z': -3402.625977}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2696.959717, 'y': 234.629791, 'z': -3345.51123}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2540.083008, 'y': 230.361053, 'z': -3395.652344}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2724.260986, 'y': 224.556366, 'z': -3355.227539}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2528.747314, 'y': 230.051102, 'z': -3371.644531}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2587.378662, 'y': 237.570313, 'z': -3394.229004}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2723.178223, 'y': 210.465637, 'z': -3211.480469}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2719.844238, 'y': 228.19516, 'z': -3365.99707}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2583.351074, 'y': 219.998901, 'z': -3210.959717}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2529.773193, 'y': 229.879135, 'z': -3327.844727}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2777.569824, 'y': 199.320496, 'z': -3230.094727}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2800.51001, 'y': 199.012695, 'z': -3217.02002}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2635.491211, 'y': 241.218277, 'z': -3279.857178}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2608.298096, 'y': 220.673691, 'z': -3172.353516}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2585.564453, 'y': 220.73938, 'z': -3223.172852}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2591.390137, 'y': 220.641571, 'z': -3225.972656}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2557.275879, 'y': 256.776123, 'z': -3346.272705}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2578.20166, 'y': 243.940689, 'z': -3320.131104}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2624.488281, 'y': 222.499374, 'z': -3233.246338}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2648.229492, 'y': 246.119553, 'z': -3317.585449}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2616.230469, 'y': 244.010986, 'z': -3321.831055}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2553.528564, 'y': 256.041382, 'z': -3336.138184}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2649.240234, 'y': 242.738464, 'z': -3311.855957}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2571.673828, 'y': 244.145569, 'z': -3323.149658}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2629.69043, 'y': 222.242035, 'z': -3240.599609}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2585.359619, 'y': 246.412506, 'z': -3298.02124}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2650.165527, 'y': 291.460449, 'z': -3380.348145}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2629.491943, 'y': 241.473358, 'z': -3299.544922}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2596.265625, 'y': 222.551437, 'z': -3254.687012}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2673.036621, 'y': 294.054718, 'z': -3381.804199}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
{'position': {'x': 2621.368164, 'y': 222.269028, 'z': -3243.86084}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 17}
