{'position': {'x': 1363.722778, 'y': 125.038193, 'z': -1430.194214}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 2139.320313, 'y': 118.923035, 'z': -1560.927734}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1793.126709, 'y': 27.0, 'z': -869.662292}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1514.616455, 'y': 135.433426, 'z': -1187.798706}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1559.750977, 'y': 116.812462, 'z': -1065.039551}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1161.483398, 'y': 103.213303, 'z': -1408.875488}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1451.25647, 'y': 57.204319, 'z': -934.844055}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1555.803955, 'y': 130.49971, 'z': -1125.687866}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1956.791504, 'y': 27.0, 'z': -793.306091}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1282.770264, 'y': 123.442123, 'z': -1324.098267}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1483.416016, 'y': 101.965973, 'z': -1338.832764}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1495.381714, 'y': 102.480797, 'z': -1352.483276}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1593.837036, 'y': 52.005127, 'z': -1036.594238}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1359.608887, 'y': 126.239944, 'z': -925.98645}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1318.621948, 'y': 128.481384, 'z': -1500.786987}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1715.113647, 'y': 132.604507, 'z': -1161.845215}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1767.876709, 'y': 97.147888, 'z': -1222.860107}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1290.133667, 'y': 123.605194, 'z': -1347.105347}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1595.035034, 'y': 48.973602, 'z': -968.281677}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1489.259155, 'y': 53.06176, 'z': -968.573425}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1151.044189, 'y': 126.551361, 'z': -1578.84436}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 2168.210693, 'y': 148.176498, 'z': -1282.75293}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2028.103394, 'y': 167.252899, 'z': -1066.740356}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2287.097168, 'y': 111.597313, 'z': -1001.183838}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2107.983398, 'y': 38.865623, 'z': -829.240845}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2131.901611, 'y': 155.377884, 'z': -1291.275269}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1439.90918, 'y': 121.868088, 'z': -1097.665161}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1540.608765, 'y': 60.047157, 'z': -980.579224}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1432.764404, 'y': 136.289139, 'z': -977.32605}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1605.557495, 'y': 49.59222, 'z': -909.69104}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1201.330322, 'y': 102.392723, 'z': -1401.050171}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1319.509155, 'y': 122.576454, 'z': -1342.267822}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1328.989502, 'y': 124.934044, 'z': -1446.33606}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1708.039307, 'y': 132.910812, 'z': -1148.081665}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1477.295166, 'y': 114.50145, 'z': -1043.701294}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1550.817383, 'y': 27.0, 'z': -892.705933}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1554.820435, 'y': 55.145493, 'z': -923.860779}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2364.329346, 'y': 100.525948, 'z': -920.7099}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1478.645264, 'y': 27.0, 'z': -883.668213}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1206.266846, 'y': 126.485474, 'z': -1536.660767}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1356.486694, 'y': 156.548248, 'z': -1274.550659}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1379.067993, 'y': 172.187576, 'z': -1164.614136}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 2176.348877, 'y': 143.998413, 'z': -1384.263306}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1867.352783, 'y': 62.27486, 'z': -922.857056}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1123.825195, 'y': 99.472801, 'z': -1458.834351}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1364.227661, 'y': 195.580307, 'z': -1119.8927}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1887.607178, 'y': 100.012207, 'z': -1289.758179}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1337.084839, 'y': 125.633339, 'z': -1461.265991}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1551.53186, 'y': 54.579594, 'z': -956.312622}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 2104.056885, 'y': 126.2183, 'z': -1540.216064}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1278.920044, 'y': 126.340141, 'z': -1499.184937}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1549.124512, 'y': 116.249977, 'z': -1039.15625}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1166.420532, 'y': 140.714935, 'z': -1344.181274}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1644.589722, 'y': 125.317352, 'z': -1158.172607}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1292.816895, 'y': 125.664711, 'z': -1475.691772}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1314.525391, 'y': 178.033844, 'z': -1151.306152}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 2029.151733, 'y': 145.534775, 'z': -934.17218}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1170.599487, 'y': 102.436623, 'z': -1431.591187}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1140.379639, 'y': 126.361877, 'z': -1591.587036}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1777.134033, 'y': 53.618252, 'z': -954.659363}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1337.254395, 'y': 123.803925, 'z': -1412.717651}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 2153.635498, 'y': 135.769775, 'z': -1507.723389}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1230.360962, 'y': 126.285271, 'z': -1525.524292}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1605.763306, 'y': 116.660477, 'z': -1238.790283}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1145.184692, 'y': 101.182381, 'z': -1429.685547}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 2228.790283, 'y': 135.265625, 'z': -955.911926}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1919.57373, 'y': 127.631744, 'z': -1005.096741}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1379.999023, 'y': 100.278214, 'z': -1361.897339}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1584.552124, 'y': 103.442947, 'z': -1296.473267}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2030.001465, 'y': 161.04689, 'z': -1027.262451}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1295.161865, 'y': 237.806076, 'z': -962.695679}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1383.955322, 'y': 195.000595, 'z': -1090.126709}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1892.300293, 'y': 100.012207, 'z': -1300.57019}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1345.247437, 'y': 101.818878, 'z': -1340.580688}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1854.369019, 'y': 61.130615, 'z': -903.088135}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1479.13269, 'y': 106.217743, 'z': -1322.69165}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 2071.086914, 'y': 117.07785, 'z': -899.615173}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1306.895142, 'y': 126.693764, 'z': -1486.324951}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1416.405884, 'y': 122.29966, 'z': -1073.551636}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1563.702759, 'y': 109.945831, 'z': -1273.797485}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1397.992676, 'y': 170.383057, 'z': -1163.813232}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 2156.561035, 'y': 142.843811, 'z': -1119.755371}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1140.78125, 'y': 123.65303, 'z': -1565.45874}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1550.701904, 'y': 122.082634, 'z': -1104.371826}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1503.988403, 'y': 117.116379, 'z': -1026.226685}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1332.775146, 'y': 127.199257, 'z': -1485.92395}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1367.102417, 'y': 172.92775, 'z': -1178.1604}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1552.601929, 'y': 131.660858, 'z': -1155.478394}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1366.384155, 'y': 195.327637, 'z': -1114.080933}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1629.752319, 'y': 49.097084, 'z': -1020.208191}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1300.254883, 'y': 118.649879, 'z': -920.390076}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1556.950562, 'y': 118.626404, 'z': -1076.285156}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1462.125732, 'y': 152.236359, 'z': -1202.245361}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1304.03418, 'y': 235.460938, 'z': -1018.983887}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1462.020386, 'y': 168.058212, 'z': -1107.697266}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1531.568604, 'y': 135.449066, 'z': -1177.40918}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1518.108154, 'y': 27.0, 'z': -896.971985}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 2195.550293, 'y': 136.395447, 'z': -965.204285}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2013.685059, 'y': 142.885757, 'z': -928.454102}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1355.276123, 'y': 124.863419, 'z': -1325.275024}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1637.776855, 'y': 109.686867, 'z': -1261.562988}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2295.531494, 'y': 117.360504, 'z': -940.255676}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1534.271484, 'y': 109.933235, 'z': -1308.919556}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1692.311646, 'y': 110.290604, 'z': -1236.851929}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1463.320068, 'y': 113.889519, 'z': -1036.06604}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1863.752075, 'y': 71.775131, 'z': -989.997009}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1531.595459, 'y': 137.562057, 'z': -1231.960938}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1318.905762, 'y': 123.181145, 'z': -1328.265015}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1508.74939, 'y': 138.064804, 'z': -1229.390015}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1236.807495, 'y': 132.051636, 'z': -1349.361328}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1252.645874, 'y': 125.403336, 'z': -1504.849243}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1291.696411, 'y': 27.0, 'z': -864.559448}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1357.289551, 'y': 155.018478, 'z': -1296.099609}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1442.422607, 'y': 119.170296, 'z': -1044.02771}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1308.359985, 'y': 127.785126, 'z': -1498.629883}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1282.951416, 'y': 238.566956, 'z': -973.210999}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1486.866699, 'y': 158.020218, 'z': -1172.088257}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2075.578369, 'y': 130.198776, 'z': -1440.77124}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1492.683472, 'y': 117.604767, 'z': -1055.608765}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1119.217773, 'y': 146.182678, 'z': -1359.328735}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1246.176392, 'y': 125.853081, 'z': -1524.622437}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1824.028442, 'y': 98.718933, 'z': -1195.833374}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1185.959106, 'y': 138.858627, 'z': -1343.912964}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1378.019165, 'y': 100.009415, 'z': -1403.249634}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1293.044067, 'y': 237.744095, 'z': -979.460815}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1176.613159, 'y': 115.824959, 'z': -1470.665283}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1275.489624, 'y': 125.502403, 'z': -1346.404663}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1335.421387, 'y': 124.274857, 'z': -1402.00354}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1708.862061, 'y': 108.384346, 'z': -1114.184082}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1335.964844, 'y': 124.568039, 'z': -1306.363403}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1299.774414, 'y': 127.59996, 'z': -1500.94873}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1498.884888, 'y': 163.323013, 'z': -1146.845581}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 2173.902588, 'y': 140.215576, 'z': -966.393921}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1157.613647, 'y': 123.65303, 'z': -1543.927368}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1425.060913, 'y': 165.140976, 'z': -1132.062378}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 5}
{'position': {'x': 1184.883423, 'y': 104.332832, 'z': -1440.177368}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 2008.687622, 'y': 151.697815, 'z': -989.901306}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'yuki', 'area_no': 5}
{'position': {'x': 1402.263184, 'y': 27.0, 'z': -847.697327}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1930.960327, 'y': 62.537212, 'z': -909.471558}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1719.262695, 'y': 99.74826, 'z': -1281.883301}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1365.551636, 'y': 156.097977, 'z': -1267.363037}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1227.904663, 'y': 125.816467, 'z': -1515.440186}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
{'position': {'x': 1967.221924, 'y': 58.56646, 'z': -868.138062}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1564.515625, 'y': 119.613876, 'z': -1099.408325}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1866.77771, 'y': 27.0, 'z': -824.174072}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 5}
{'position': {'x': 1311.282227, 'y': 236.964554, 'z': -976.114685}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1966.577271, 'y': 58.278931, 'z': -852.116821}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 5}
{'position': {'x': 1184.877319, 'y': 124.715286, 'z': -1518.161499}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 5}
