{'position': {'x': 4905.192871, 'y': 27.0, 'z': -2093.219727}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4743.568359, 'y': 27.0, 'z': -2928.072021}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4429.248047, 'y': 27.0, 'z': -1873.63623}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4740.945313, 'y': 27.0, 'z': -1705.565918}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4525.714355, 'y': 27.0, 'z': -2004.154541}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4549.293457, 'y': 27.0, 'z': -1472.589111}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4137.852539, 'y': 27.0, 'z': -1565.570801}, 'level_range': {'x': 14.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4319.858398, 'y': 27.0, 'z': -2386.094238}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4333.987305, 'y': 27.0, 'z': -2330.719727}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4480.579102, 'y': 27.0, 'z': -2363.199707}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4701.874512, 'y': 27.642769, 'z': -2325.745605}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4669.721191, 'y': 41.142544, 'z': -2313.218994}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 26}
{'position': {'x': 4782.779297, 'y': 27.0, 'z': -2844.523193}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4808.997559, 'y': 27.0, 'z': -2752.242188}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4318.617188, 'y': 27.107449, 'z': -2428.828613}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4282.713867, 'y': 27.0, 'z': -2447.348633}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4673.474609, 'y': 27.0, 'z': -1673.849609}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4689.749512, 'y': 27.0, 'z': -3142.890381}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4285.713379, 'y': 27.0, 'z': -2410.563721}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4576.292969, 'y': 27.0, 'z': -1535.451538}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4431.446289, 'y': 27.0, 'z': -2756.830566}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4662.514648, 'y': 27.0, 'z': -1678.537109}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4311.769531, 'y': 27.0, 'z': -2422.747803}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4814.812988, 'y': 27.0, 'z': -2626.737549}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4803.53125, 'y': 27.0, 'z': -2684.064941}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4889.245117, 'y': 27.0, 'z': -2474.194336}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4578.788086, 'y': 27.0, 'z': -2409.229736}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4893.050293, 'y': 27.0, 'z': -2210.316406}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4748.811523, 'y': 27.0, 'z': -2949.835693}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4688.665039, 'y': 27.0, 'z': -1822.311279}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4779.062012, 'y': 27.0, 'z': -2868.99585}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4717.078613, 'y': 27.0, 'z': -3058.411865}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4336.894043, 'y': 27.0, 'z': -2375.447754}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4660.86377, 'y': 27.0, 'z': -3179.442139}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4724.896973, 'y': 27.0, 'z': -3025.973877}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4576.017578, 'y': 27.0, 'z': -1611.181396}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4690.157227, 'y': 27.0, 'z': -1734.426758}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4312.895508, 'y': 27.0, 'z': -2400.789063}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4642.193359, 'y': 27.0, 'z': -3150.665771}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4762.812012, 'y': 27.0, 'z': -2876.373535}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4754.472168, 'y': 27.0, 'z': -2291.982178}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4609.802246, 'y': 27.0, 'z': -1561.431885}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4566.450195, 'y': 27.0, 'z': -2958.57373}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4649.728516, 'y': 27.0, 'z': -1596.995605}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4718.213867, 'y': 27.0, 'z': -3060.460205}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4644.608887, 'y': 27.0, 'z': -1630.186157}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4702.359375, 'y': 27.0, 'z': -1733.566895}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4734.664063, 'y': 27.0, 'z': -3068.471436}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4641.195801, 'y': 27.0, 'z': -1598.223022}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4859.419922, 'y': 27.0, 'z': -2550.786377}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4860.614746, 'y': 27.0, 'z': -1894.280273}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4402.430176, 'y': 27.0, 'z': -2472.537354}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4808.458496, 'y': 27.0, 'z': -2604.721924}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4499.726563, 'y': 27.0, 'z': -2652.619629}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4340.304688, 'y': 27.0, 'z': -1791.014526}, 'level_range': {'x': 14.0, 'y': 24.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4866.98877, 'y': 27.0, 'z': -1871.751587}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4466.696289, 'y': 27.0, 'z': -2748.835693}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4666.771484, 'y': 27.0, 'z': -1949.51001}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4740.616699, 'y': 27.0, 'z': -3028.216064}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4769.989258, 'y': 27.0, 'z': -2760.081299}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4381.945313, 'y': 27.0, 'z': -2472.428711}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4439.729492, 'y': 27.0, 'z': -2820.153809}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4742.821777, 'y': 27.0, 'z': -3034.261719}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4551.02832, 'y': 27.0, 'z': -2035.894897}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4356.293945, 'y': 27.0, 'z': -1822.598267}, 'level_range': {'x': 14.0, 'y': 24.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4529.965332, 'y': 27.0, 'z': -1465.151855}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4657.284668, 'y': 27.0, 'z': -3142.10376}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4608.05957, 'y': 27.0, 'z': -1840.829224}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4389.475098, 'y': 27.0, 'z': -2354.911133}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4362.744141, 'y': 28.555553, 'z': -2401.996338}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4855.154785, 'y': 27.0, 'z': -1863.071045}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4616.230469, 'y': 27.0, 'z': -1619.952637}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4839.609375, 'y': 27.0, 'z': -2585.128906}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4337.552246, 'y': 27.950785, 'z': -2396.401855}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4916.506836, 'y': 27.0, 'z': -2323.302734}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4720.948242, 'y': 27.0, 'z': -3126.046143}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4328.779785, 'y': 27.0, 'z': -2447.898926}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4351.83252, 'y': 27.0, 'z': -2438.697998}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4303.064941, 'y': 27.0, 'z': -2341.274902}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4497.999512, 'y': 27.0, 'z': -2872.580566}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4818.663086, 'y': 27.0, 'z': -2751.745605}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4680.256348, 'y': 27.0, 'z': -3032.22168}, 'level_range': {'x': 25.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4407.772461, 'y': 27.0, 'z': -2376.272217}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4896.836426, 'y': 27.0, 'z': -2099.994385}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4774.690918, 'y': 27.0, 'z': -2915.023682}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4521.939453, 'y': 27.0, 'z': -1450.124878}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4678.97998, 'y': 27.0, 'z': -2346.302246}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4686.464844, 'y': 27.0, 'z': -1676.747314}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4354.668945, 'y': 27.0, 'z': -2343.719727}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4915.751953, 'y': 27.0, 'z': -2037.581055}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4513.611816, 'y': 27.0, 'z': -1457.384766}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4734.220215, 'y': 27.0, 'z': -1753.008545}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4628.109375, 'y': 27.0, 'z': -1575.869263}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4399.365723, 'y': 27.0, 'z': -2398.589844}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4696.877441, 'y': 27.0, 'z': -1680.004883}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4736.699219, 'y': 27.0, 'z': -3001.820801}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4655.294434, 'y': 27.0, 'z': -2321.43335}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4881.230469, 'y': 27.0, 'z': -2367.032715}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4449.164063, 'y': 27.0, 'z': -1553.111206}, 'level_range': {'x': 14.0, 'y': 25.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4762.021484, 'y': 27.0, 'z': -2933.121826}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4630.5625, 'y': 27.0, 'z': -2309.059082}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4326.221191, 'y': 27.0, 'z': -2344.7229}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4910.248047, 'y': 27.0, 'z': -2542.7229}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4759.192383, 'y': 27.0, 'z': -1768.626709}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4681.855469, 'y': 27.0, 'z': -3126.368164}, 'level_range': {'x': 26.0, 'y': 36.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4565.941406, 'y': 27.0, 'z': -1518.962891}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4899.26709, 'y': 27.0, 'z': -1942.966431}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4765.977051, 'y': 27.0, 'z': -1762.227417}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4550.103027, 'y': 27.0, 'z': -2067.414063}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4711.225586, 'y': 27.0, 'z': -2571.85083}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4409.002441, 'y': 27.0, 'z': -2412.17749}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4815.90918, 'y': 27.0, 'z': -2681.922607}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4840.945801, 'y': 27.0, 'z': -2597.749268}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4679.428223, 'y': 27.0, 'z': -1702.884644}, 'level_range': {'x': 17.0, 'y': 28.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4369.972656, 'y': 27.0, 'z': -2466.598145}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4770.355469, 'y': 27.0, 'z': -2797.281982}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4324.811523, 'y': 27.0, 'z': -1774.874146}, 'level_range': {'x': 14.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4839.868652, 'y': 27.0, 'z': -1869.604004}, 'level_range': {'x': 21.0, 'y': 32.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4417.608887, 'y': 27.0, 'z': -2338.179688}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4501.393066, 'y': 27.0, 'z': -1468.341187}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4400.029785, 'y': 27.0, 'z': -2737.041016}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4786.677734, 'y': 27.0, 'z': -1814.252197}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4351.556641, 'y': 27.0, 'z': -2566.283936}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4765.407227, 'y': 27.0, 'z': -1766.468628}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4365.662109, 'y': 27.0, 'z': -2419.506104}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4855.916992, 'y': 27.0, 'z': -2596.111084}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4898.620605, 'y': 27.0, 'z': -2514.08667}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4716.879883, 'y': 27.0, 'z': -1743.062378}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4807.847656, 'y': 27.0, 'z': -1795.248047}, 'level_range': {'x': 20.0, 'y': 31.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4443.851074, 'y': 27.0, 'z': -1887.715454}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4536.956055, 'y': 27.0, 'z': -1463.660767}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4852.107422, 'y': 27.0, 'z': -2517.418701}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4646.902832, 'y': 27.0, 'z': -1596.142944}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4803.45752, 'y': 27.0, 'z': -2671.199463}, 'level_range': {'x': 23.0, 'y': 34.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4461.902344, 'y': 27.0, 'z': -1820.815796}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4824.468262, 'y': 27.0, 'z': -2681.006348}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4743.181152, 'y': 27.0, 'z': -1732.795898}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4344.247559, 'y': 27.898525, 'z': -2374.313232}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4431.746094, 'y': 27.0, 'z': -2304.115479}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4598.479492, 'y': 27.0, 'z': -2007.377686}, 'level_range': {'x': 18.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4541.930176, 'y': 27.0, 'z': -1511.587036}, 'level_range': {'x': 15.0, 'y': 26.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4358.258789, 'y': 27.97411, 'z': -2371.235596}, 'level_range': {'x': 16.0, 'y': 27.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 26}
{'position': {'x': 4895.85791, 'y': 27.0, 'z': -1921.496704}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4913.419922, 'y': 27.0, 'z': -1910.419312}, 'level_range': {'x': 22.0, 'y': 33.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
{'position': {'x': 4592.912598, 'y': 27.0, 'z': -2391.42627}, 'level_range': {'x': 19.0, 'y': 30.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 26}
{'position': {'x': 4862.589355, 'y': 27.0, 'z': -2597.177002}, 'level_range': {'x': 24.0, 'y': 35.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 26}
